time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-18T04:55:42.300Z,47.7562,-122.477,18.2,0.9,Md,,219.6,0.29644404,0.14,uw,uw60672507,2014-01-18T05:19:01.644Z,"3km ENE of Indianola, Washington",earthquake
2014-01-18T04:41:48.000Z,62.6045,-150.3062,72.8,1.6,ml,20,68.3999945280004,0.2703929,0.53,ak,ak11138805,2014-01-22T02:04:52.443Z,"32km NNW of Talkeetna, Alaska",earthquake
2014-01-18T04:24:39.180Z,34.0895,-116.4238333,10.33,2.98,ml,74,35,0.0346,0.14,ci,ci11415082,2014-01-21T16:20:11.673Z,"2km SSE of Yucca Valley, California",earthquake
2014-01-18T04:21:59.800Z,19.0405,-66.6435,53,2.3,Md,5,284.4,0.69709266,0.31,pr,pr14018010,2014-01-18T12:29:41.261Z,"63km N of Arecibo, Puerto Rico",earthquake
2014-01-18T04:21:18.500Z,38.8365,-122.7767,2.4,0.5,Md,,118.8,0.00898315,0.03,nc,nc72142400,2014-01-18T04:23:02.667Z,"4km WNW of Cobb, California",earthquake
2014-01-18T04:15:11.200Z,19.131,-66.832,8,3,Md,12,288,0.70966907,0.46,pr,pr14018003,2014-01-18T12:17:41.925Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-18T04:05:38.300Z,40.4533,-124.5,20.4,2.8,Md,,230.4,0.12576414,0.11,nc,nc72142395,2014-01-23T02:06:06.373Z,"24km SW of Ferndale, California",earthquake
2014-01-18T04:00:08.300Z,18.995,-66.6005,48,2.8,Md,8,280.8,0.51832792,0.27,pr,pr14018008,2014-01-18T12:29:30.770Z,"59km NNE of Arecibo, Puerto Rico",earthquake
2014-01-18T03:56:52.327Z,38.8964,-119.6818,10.9767,0.93,ml,5,191,0.057,0.1263,nn,nn00434972,2014-01-18T08:34:09.849Z,"5km E of Gardnerville Ranchos, Nevada",earthquake
2014-01-18T03:46:57.530Z,-24.1768,179.1774,529.5,4.4,mb,,127,13.364,1.17,us,usb000m3k1,2014-01-18T11:49:23.555Z,"South of the Fiji Islands",earthquake
2014-01-18T03:32:26.714Z,39.2245,-120.4737,0,0.06,ml,7,232,0.174,0.1126,nn,nn00434989,2014-01-18T08:24:40.044Z,"27km WSW of Truckee, California",earthquake
2014-01-18T03:29:53.100Z,38.8233,-122.8458,2.4,0.4,Md,,104.4,0.00898315,0.02,nc,nc72142385,2014-01-18T03:31:32.930Z,"9km WNW of The Geysers, California",earthquake
2014-01-18T03:29:43.000Z,64.4014,-147.3038,2.3,1.2,ml,11,75.5999939520005,0.1536119,0.15,ak,ak11138788,2014-01-18T03:34:38.241Z,"23km SW of Salcha, Alaska",earthquake
2014-01-18T03:24:53.400Z,38.8237,-122.8453,2.3,0.6,Md,,79.2,0.00898315,0.03,nc,nc72142380,2014-01-18T03:26:31.203Z,"9km NW of The Geysers, California",earthquake
2014-01-18T03:24:47.364Z,38.9647,-117.6161,16,1.92,ml,5,323,0.772,,nn,nn00434970,2014-01-20T18:18:40.655Z,"28km ENE of Gabbs, Nevada",earthquake
2014-01-18T03:24:16.300Z,38.8222,-122.8437,2.5,0.9,Md,,75.6,0.00898315,0.01,nc,nc72142375,2014-01-18T03:25:56.130Z,"9km WNW of The Geysers, California",earthquake
2014-01-18T03:22:52.200Z,37.6325,-118.8738,8.5,1.8,Md,,118.8,0.01796631,0.04,nc,nc72142370,2014-01-18T03:24:29.954Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-01-18T03:16:44.300Z,38.7565,-122.7358,2.3,1,Md,,111.6,0.00898315,0.02,nc,nc72142365,2014-01-18T03:18:24.400Z,"2km SE of The Geysers, California",earthquake
2014-01-18T03:15:38.500Z,37.6335,-118.8807,9.3,0.9,Md,,93.6,0.01796631,0.02,nc,nc72142360,2014-01-18T03:17:19.121Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-01-18T03:13:48.900Z,46.3318,-122.3485,10.3,0,Md,,266.4,0.02694946,0.1,uw,uw60672442,2014-01-18T05:13:16.000Z,"25km SSW of Morton, Washington",earthquake
2014-01-18T03:10:52.717Z,38.6483,-119.5383,3.6015,1.04,ml,6,155,0.164,0.1588,nn,nn00434985,2014-01-18T07:44:37.596Z,"22km SW of Smith Valley, Nevada",earthquake
2014-01-18T03:04:02.730Z,3.8636,-77.3899,9.63,4.3,mb,,106,2.416,0.57,us,usb000m3jk,2014-01-18T11:06:34.525Z,"39km W of Buenaventura, Colombia",earthquake
2014-01-18T03:03:00.000Z,61.5884,-149.7635,24.9,2.2,ml,24,46.7999962560003,0.3000373,0.75,ak,ak11138771,2014-01-18T03:10:58.817Z,"5km SSE of Houston, Alaska",earthquake
2014-01-18T02:56:17.000Z,62.7695,-150.5202,81.4,1.5,ml,10,136.799989056001,0.4509543,0.38,ak,ak11138767,2014-01-22T02:03:31.097Z,"53km NNW of Talkeetna, Alaska",earthquake
2014-01-18T02:55:11.099Z,39.6592,-119.6935,9.9202,0.53,ml,7,97,0.117,0.1227,nn,nn00434968,2014-01-18T03:28:57.936Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-18T02:54:20.330Z,29.9413,138.6315,435.98,4.3,mb,,197,3.321,0.49,us,usb000m3jf,2014-01-18T10:56:55.102Z,"Izu Islands, Japan region",earthquake
2014-01-18T02:40:39.000Z,61.5278,-140.563,4.9,1.4,ml,7,201.599983872001,0.2515283,0.46,ak,ak11138765,2014-01-22T02:03:11.881Z,"185km WNW of Haines Junction, Canada",earthquake
2014-01-18T02:38:29.522Z,38.5329,-118.4264,12,0.81,ml,4,182,0.12,,nn,nn00434964,2014-01-20T18:18:36.140Z,"17km E of Hawthorne, Nevada",earthquake
2014-01-18T02:35:07.057Z,38.5329,-118.4264,12,0.79,ml,4,182,0.12,,nn,nn00434963,2014-01-20T18:18:32.708Z,"17km E of Hawthorne, Nevada",earthquake
2014-01-18T02:06:16.400Z,38.8173,-122.8252,3.1,0.5,Md,,183.6,0.02694946,0.02,nc,nc72142325,2014-01-18T02:29:08.760Z,"7km NW of The Geysers, California",earthquake
2014-01-18T01:58:34.000Z,63.0262,-149.0856,78.6,1,ml,5,223.199982144001,0.2209856,0.35,ak,ak11142111,2014-01-22T02:00:53.887Z,"41km S of Cantwell, Alaska",earthquake
2014-01-18T01:43:35.000Z,61.6267,-151.0835,63.8,1.5,ml,7,111.599991072001,0.2281721,0.14,ak,ak11142110,2014-01-22T02:02:14.532Z,"56km WSW of Willow, Alaska",earthquake
2014-01-18T01:43:16.000Z,63.4386,-151.8916,11.8,0.8,ml,5,118.799990496001,0.0880349,0.68,ak,ak11138757,2014-01-18T02:08:23.171Z,"146km W of Cantwell, Alaska",earthquake
2014-01-18T01:41:14.800Z,37.5722,-118.4765,11.1,1.5,Md,,104.4,0.03593261,0.03,nc,nc72142315,2014-01-18T01:54:09.824Z,"21km NNW of Dixon Lane-Meadow Creek, California",earthquake
2014-01-18T01:39:31.700Z,36.5405,-121.104,4.5,1.2,Md,,93.6,0.03593261,0.04,nc,nc72142310,2014-01-18T05:25:04.449Z,"23km ENE of Soledad, California",earthquake
2014-01-18T01:24:55.800Z,19.0715,-66.696,36,3,Md,6,295.2,0.61085439,0.14,pr,pr14018001,2014-01-18T09:27:23.972Z,"66km NNE of Hatillo, Puerto Rico",earthquake
2014-01-18T01:24:11.500Z,19.11,-66.7096,40,2.6,Md,10,280.8,0.65127858,0.33,pr,pr14018000,2014-01-18T09:26:48.083Z,"70km N of Hatillo, Puerto Rico",earthquake
2014-01-18T01:21:41.800Z,37.6277,-118.8838,8.4,0.2,Md,,172.8,0.01796631,0.07,nc,nc72142305,2014-01-21T18:14:06.686Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-01-18T01:09:39.894Z,38.5856,-118.4409,7.6548,0.09,ml,4,208,0.077,0.0216,nn,nn00435261,2014-01-20T18:18:44.520Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-18T01:05:56.600Z,39.4802,-111.9927,1.4,1.1,Md,,61.2,0.14373045,0.08,uu,uu60052192,2014-01-23T19:56:24.531Z,"28km SSW of Nephi, Utah",earthquake
2014-01-18T00:58:50.368Z,38.6082,-118.4043,16,0.58,ml,4,239,0.094,,nn,nn00434956,2014-01-20T18:02:15.146Z,"21km ENE of Hawthorne, Nevada",earthquake
2014-01-18T00:55:30.000Z,63.8321,-148.7303,100,1.8,ml,8,194.399984448001,0.4293947,0.5,ak,ak11138645,2014-01-18T00:58:22.442Z,"11km ESE of Healy, Alaska",earthquake
2014-01-18T00:41:21.490Z,39.2258,-120.49,0,0.11,ml,5,218,0.182,0.1167,nn,nn00434994,2014-01-18T08:49:00.516Z,"28km WSW of Truckee, California",earthquake
2014-01-18T00:41:16.000Z,64.9963,-147.3338,11.7,1.5,ml,8,143.999988480001,0.1275608,0.17,ak,ak11138639,2014-01-18T00:53:19.863Z,"23km NNE of Badger, Alaska",earthquake
2014-01-18T00:38:54.600Z,40.157,-121.0593,5.6,1.5,Md,,100.8,0.07186522,0.06,nc,nc72142290,2014-01-23T02:28:03.837Z,"9km WNW of Greenville, California",earthquake
2014-01-18T00:36:21.453Z,38.6081,-118.4267,16,0.05,ml,4,232,0.077,,nn,nn00434952,2014-01-20T18:02:11.270Z,"19km ENE of Hawthorne, Nevada",earthquake
2014-01-18T00:31:59.840Z,36.139,-118.074,0.12,1.24,ml,16,83,0.1787,0.16,ci,ci11415066,2014-01-21T15:43:16.439Z,"51km S of Lone Pine, California",earthquake
2014-01-18T00:28:02.900Z,37.7298,-121.982,9.6,2.1,Md,,72,0.06288207,0.09,nc,nc72142280,2014-01-18T08:30:40.478Z,"5km S of San Ramon, California",earthquake
2014-01-18T00:27:46.000Z,60.1054,-151.9287,176.3,2.2,ml,5,233.999981280001,0.6216342,0.64,ak,ak11142104,2014-01-22T02:02:22.103Z,"37km N of Anchor Point, Alaska",earthquake
2014-01-18T00:21:34.000Z,37.6318,-118.8745,9,0.1,Md,,100.8,0.01796631,0.01,nc,nc72142270,2014-01-21T19:30:05.104Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-01-18T00:21:30.500Z,38.7873,-122.8438,9.2,0.9,Md,,129.6,0.01796631,0.12,nc,nc72142260,2014-01-18T00:47:07.235Z,"7km W of The Geysers, California",earthquake
2014-01-18T00:11:53.500Z,19.1186,-66.3738,28,3,Md,15,273.6,0.65487184,0.23,pr,pr14018002,2014-01-18T08:14:34.464Z,"72km N of Brenas, Puerto Rico",earthquake
2014-01-18T00:10:50.000Z,58.9074,-154.4713,135.4,2.9,ml,12,154.799987616001,0.379089,0.58,ak,ak11138626,2014-01-18T08:13:26.706Z,"97km SSE of Old Iliamna, Alaska",earthquake
2014-01-18T00:07:12.100Z,38.8135,-122.7935,4.3,1.8,Md,,57.6,0.00898315,0.02,nc,nc72142250,2014-01-18T03:32:06.853Z,"5km NW of The Geysers, California",earthquake
2014-01-18T00:01:24.200Z,38.8132,-122.8298,3,0.9,Md,,68.4,0,0.03,nc,nc72142245,2014-01-18T00:52:02.812Z,"7km WNW of The Geysers, California",earthquake
2014-01-17T23:57:12.300Z,18.9174,-66.6785,77,2.5,Md,3,298.8,0.57222684,0.11,pr,pr14017047,2014-01-18T08:02:21.004Z,"49km N of Arecibo, Puerto Rico",earthquake
2014-01-17T23:55:40.300Z,18.1438,-67.8638,59,2.6,Md,6,320.4,0.73033033,0.2,pr,pr14017046,2014-01-18T08:01:57.242Z,"68km WSW of Rincon, Puerto Rico",earthquake
2014-01-17T23:55:22.120Z,3.8489,-77.4118,16.11,4.6,mb,,101,2.392,1.06,us,usb000m3hk,2014-01-18T07:58:02.778Z,"42km W of Buenaventura, Colombia",earthquake
2014-01-17T23:53:59.000Z,61.8824,-150.7524,18.5,1.5,ml,10,71.9999942400005,0.3781907,0.61,ak,ak11141988,2014-01-21T21:25:40.763Z,"40km WNW of Willow, Alaska",earthquake
2014-01-17T23:49:49.000Z,64.4645,-149.3958,12.3,0.8,ml,8,89.9999928000006,0.1886462,0.81,ak,ak11141987,2014-01-21T21:25:39.820Z,"18km SW of North Nenana, Alaska",earthquake
2014-01-17T23:49:14.765Z,38.5656,-118.4476,9.4237,1.66,ml,12,90.74,0.086,0.0851,nn,nn00434945,2014-01-18T00:11:01.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-17T23:46:23.200Z,37.6357,-118.8772,8.7,0.2,Md,,108,0.01796631,0.03,nc,nc72142235,2014-01-21T19:16:03.557Z,"8km E of Mammoth Lakes, California",earthquake
2014-01-17T23:34:40.000Z,62.3353,-149.7416,12.9,1.4,ml,18,50.3999959680003,0.233562,0.8,ak,ak11138614,2014-01-21T21:26:39.031Z,"19km E of Talkeetna, Alaska",earthquake
2014-01-17T23:34:14.000Z,44.9861,-115.2396,15.3,2,Md,9,118.8,1.47054212,0.13,mb,mb14759523,2014-01-23T00:44:36.476Z,"68km E of McCall, Idaho",earthquake
2014-01-17T23:17:15.900Z,47.8745,-121.6527,10.7,1.8,Md,,97.2,0.10779783,0.09,uw,uw60672312,2014-01-19T19:03:54.705Z,"3km ENE of Gold Bar, Washington",earthquake
2014-01-17T23:06:50.000Z,63.2637,-150.471,115.3,2,ml,29,43.1999965440003,0.3521396,0.33,ak,ak11138578,2014-01-21T21:26:43.096Z,"77km W of Cantwell, Alaska",earthquake
2014-01-17T23:06:19.000Z,-24.059,-67.416,235.3,4.6,mb,,,,1.83,us,usb000m3gu,2014-01-19T03:40:19.000Z,"112km W of San Antonio de los Cobres, Argentina",earthquake
2014-01-17T23:00:04.700Z,38.8212,-122.8102,2.3,0.4,Md,,82.8,0.01796631,0.02,nc,nc72142225,2014-01-17T23:34:09.150Z,"6km NW of The Geysers, California",earthquake
2014-01-17T22:59:34.000Z,62.9743,-149.7067,18.5,1.4,ml,13,97.1999922240006,0.03054272,0.38,ak,ak11138574,2014-01-21T21:26:41.428Z,"60km SW of Cantwell, Alaska",earthquake
2014-01-17T22:55:43.100Z,36.7562,-121.4433,7.7,1,Md,,93.6,0.00898315,0.04,nc,nc72142215,2014-01-17T22:57:20.053Z,"9km SW of Ridgemark, California",earthquake
2014-01-17T22:54:21.300Z,38.8012,-122.8128,3.7,0.4,Md,,201.6,0.04491576,0.01,nc,nc72142210,2014-01-17T23:24:08.002Z,"5km WNW of The Geysers, California",earthquake
2014-01-17T22:39:44.400Z,19.187,-64.6679,52,3.3,Md,5,288,0.76716125,0.2,pr,pr14017045,2014-01-18T07:01:54.131Z,"85km N of Road Town, British Virgin Islands",earthquake
2014-01-17T22:37:34.900Z,37.7283,-121.9857,9.5,2.1,Md,,50.4,0.06288207,0.11,nc,nc72142205,2014-01-18T06:40:08.295Z,"5km S of San Ramon, California",earthquake
2014-01-17T22:30:07.100Z,40.7483,-122.3093,2.6,2,Md,,75.6,0.18864621,0.05,nc,nc72142200,2014-01-18T01:58:05.283Z,"9km NE of Shasta Lake, California",earthquake
2014-01-17T22:27:12.000Z,54.7678,-160.08,3.9,2.3,ml,5,226.799981856001,0.2892575,0.22,ak,ak11141983,2014-01-21T21:25:37.469Z,"33km W of Chernabura Island, Alaska",earthquake
2014-01-17T22:22:00.800Z,18.5902,-65.9606,43,2.6,Md,3,345.6,0.79051745,0.31,pr,pr14017042,2014-01-18T07:01:50.974Z,"19km NNW of Loiza, Puerto Rico",earthquake
2014-01-17T22:19:36.100Z,49.4043,-120.4972,0,2.4,Md,,208.8,0.58390493,0.37,uw,uw60672277,2014-01-17T22:36:41.812Z,"6km S of Princeton, Canada",quarry
2014-01-17T22:15:16.000Z,57.6661,-142.701,7.7,2.7,ml,12,280.799977536002,2.509893,0.64,ak,ak11141982,2014-01-21T21:26:21.497Z,"267km S of Cape Yakataga, Alaska",earthquake
2014-01-17T22:06:47.400Z,37.6288,-119.0272,2,0.2,Md,,82.8,0,0.08,nc,nc72142195,2014-01-18T00:07:07.879Z,"5km WSW of Mammoth Lakes, California",earthquake
2014-01-17T22:05:30.000Z,53.5818,-167.2805,10,2,ml,6,187.199985024001,0.4114284,0.65,ak,ak11141981,2014-01-21T21:25:34.826Z,"58km WSW of Unalaska, Alaska",earthquake
2014-01-17T22:04:13.600Z,37.626,-119.0313,2,0.4,Md,,72,0,0.03,nc,nc72142190,2014-01-18T00:36:06.038Z,"5km WSW of Mammoth Lakes, California",earthquake
2014-01-17T22:03:00.500Z,37.6265,-119.032,2,1.5,Md,,72,0,0.03,nc,nc72142185,2014-01-18T01:22:06.261Z,"5km WSW of Mammoth Lakes, California",earthquake
2014-01-17T21:56:36.200Z,19.0709,-66.6557,56,2.8,Md,4,291.6,0.72583875,0.17,pr,pr14017040,2014-01-18T07:00:10.800Z,"66km N of Arecibo, Puerto Rico",earthquake
2014-01-17T21:43:42.700Z,18.996,-67.9428,32,2.8,Md,4,342,0.94682431,0.05,pr,pr14017039,2014-01-18T07:00:13.988Z,"66km NE of Punta Cana, Dominican Republic",earthquake
2014-01-17T21:42:30.000Z,62.2227,-150.1768,22.6,1.3,ml,8,107.999991360001,0.1158827,0.34,ak,ak11141980,2014-01-21T21:25:33.286Z,"11km SSW of Talkeetna, Alaska",earthquake
2014-01-17T21:42:25.880Z,35.9005,-117.2048333,8.32,0.96,ml,9,161,0.06444,0.22,ci,ci11415050,2014-01-17T21:53:42.538Z,"23km NE of Searles Valley, California",earthquake
2014-01-17T21:33:27.500Z,38.8292,-122.8407,1.7,0.6,Md,,176.4,0.00898315,0.02,nc,nc72142170,2014-01-17T22:24:06.407Z,"9km NW of The Geysers, California",earthquake
2014-01-17T21:23:20.100Z,37.6363,-119.0202,3.9,0.2,Md,,75.6,0.00898315,0.04,nc,nc72142160,2014-01-23T02:36:46.625Z,"4km WSW of Mammoth Lakes, California",earthquake
2014-01-17T21:20:17.500Z,38.7727,-122.9315,0,0.6,Md,,129.6,0.05389892,0.19,nc,nc72142155,2014-01-17T21:50:02.575Z,"8km ESE of Cloverdale, California",earthquake
2014-01-17T21:19:47.900Z,37.6303,-119.023,3.1,2,Md,,68.4,0.00898315,0.06,nc,nc72142150,2014-01-19T19:03:11.719Z,"4km WSW of Mammoth Lakes, California",earthquake
2014-01-17T21:18:16.120Z,34.0986667,-116.7573333,9.33,0.98,ml,33,39,0.1088,0.1,ci,ci11415018,2014-01-21T23:48:36.022Z,"17km WNW of Morongo Valley, California",earthquake
2014-01-17T21:14:40.200Z,37.6317,-119.0245,3.7,0.9,Md,,75.6,0.00898315,0.05,nc,nc72142140,2014-01-17T21:33:10.686Z,"4km WSW of Mammoth Lakes, California",earthquake
2014-01-17T21:08:42.600Z,19.2017,-67.0029,55,3.1,Md,7,298.8,0.73661853,0.47,pr,pr14017029,2014-01-18T05:11:18.497Z,"77km N of Isabela, Puerto Rico",earthquake
2014-01-17T21:02:41.640Z,9.6345,-84.8241,16.22,5.2,mb,,52,0.664,1.16,us,usb000m3ce,2014-01-18T05:05:22.606Z,"21km W of Jaco, Costa Rica",earthquake
2014-01-17T20:56:16.070Z,34.6265,-117.1095,0.01,1.43,ml,19,144,0.1931,0.1,ci,ci11415002,2014-01-17T21:47:10.710Z,"15km NNE of Apple Valley, California",quarry_blast
2014-01-17T20:51:17.600Z,19.0848,-66.5542,47,2.4,Md,4,331.2,0.60456619,0.15,pr,pr14017038,2014-01-18T06:58:41.550Z,"69km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2014-01-17T20:48:04.580Z,33.0131667,-116.4428333,14.15,1.45,ml,38,79,0.1221,0.17,ci,ci11414994,2014-01-17T21:32:25.280Z,"16km ESE of Julian, California",earthquake
2014-01-17T20:45:57.000Z,61.9843,-153.9329,10,1.5,ml,6,179.999985600001,1.024079,0.77,ak,ak11141979,2014-01-21T21:25:32.410Z,"138km SE of McGrath, Alaska",earthquake
2014-01-17T20:43:31.000Z,36.746,-121.4457,6.3,2,Md,,32.4,0.01796631,0.15,nc,nc72142085,2014-01-19T19:46:08.753Z,"10km SW of Ridgemark, California",earthquake
2014-01-17T20:30:17.000Z,63.1957,-151.3855,12.8,1.1,ml,7,125.999989920001,0.3844789,0.87,ak,ak11141978,2014-01-21T21:25:30.988Z,"117km NNW of Talkeetna, Alaska",earthquake
2014-01-17T20:26:51.510Z,33.2831667,-116.4496667,3.44,0.87,ml,29,61,0.03105,0.15,ci,ci11414978,2014-01-17T20:59:36.880Z,"7km WNW of Borrego Springs, California",earthquake
2014-01-17T20:19:59.000Z,61.2357,-150.0815,46.8,1.4,ml,14,86.3999930880005,0.2209856,0.5,ak,ak11141977,2014-01-21T21:25:29.344Z,"9km WNW of Anchorage, Alaska",earthquake
2014-01-17T20:17:52.200Z,47.8615,-121.663,14.2,0.9,Md,,133.2,0.08983153,0.03,uw,uw60672187,2014-01-17T20:55:23.990Z,"2km ENE of Gold Bar, Washington",earthquake
2014-01-17T20:16:13.000Z,62.1597,-150.6449,63.6,1.6,ml,15,68.3999945280004,0.2542232,0.16,ak,ak11141976,2014-01-21T21:25:27.553Z,"33km WSW of Talkeetna, Alaska",earthquake
2014-01-17T20:15:55.000Z,64.9981,-147.3145,2.5,1.3,ml,6,233.999981280001,0.1284591,0.72,ak,ak11138504,2014-01-17T20:43:18.826Z,"24km NNE of Badger, Alaska",earthquake
2014-01-17T20:06:39.700Z,37.326,-122.111,0.1,1.6,Md,,169.2,0.03593261,0.03,nc,nc72142075,2014-01-17T23:21:07.699Z,"2km SSW of Loyola, California",earthquake
2014-01-17T20:03:51.100Z,41.1968,-121.9888,3.6,2.2,Md,,154.8,0.12576414,0.14,nc,nc72142070,2014-01-17T23:05:10.967Z,"14km ESE of McCloud, California",earthquake
2014-01-17T20:01:44.130Z,36.1283333,-118.0598333,0.84,1.21,ml,14,79,0.1663,0.14,ci,ci11414962,2014-01-17T20:44:39.110Z,"52km NE of Kernville, California",earthquake
2014-01-17T19:43:59.000Z,65.1405,-149.2546,12,0.8,ml,6,208.799983296001,0.4671239,0.48,ak,ak11141974,2014-01-21T21:25:26.599Z,"62km N of North Nenana, Alaska",earthquake
2014-01-17T19:37:17.316Z,38.5188,-118.5305,0,0.03,ml,3,239,0.11,0.0333,nn,nn00435249,2014-01-20T17:37:38.593Z,"8km E of Hawthorne, Nevada",earthquake
2014-01-17T19:34:49.000Z,59.7341,-152.9057,88.1,1.8,ml,10,122.399990208001,0.2371552,0.33,ak,ak11141973,2014-01-21T21:25:24.560Z,"60km W of Anchor Point, Alaska",earthquake
2014-01-17T19:33:13.300Z,38.7593,-122.7402,2.5,1.2,Md,,93.6,0.00898315,0.03,nc,nc72142055,2014-01-17T22:24:06.405Z,"2km SE of The Geysers, California",earthquake
2014-01-17T19:33:01.000Z,19.1173,-66.6812,38,3,Md,10,277.2,0.65127858,0.31,pr,pr14017015,2014-01-18T17:46:19.000Z,"71km N of Arecibo, Puerto Rico",earthquake
2014-01-17T19:12:49.160Z,35.9288333,-117.1703333,0,0.7,ml,9,137,0.09921,0.23,ci,ci11414954,2014-01-23T20:53:20.061Z,"27km NE of Searles Valley, California",earthquake
2014-01-17T19:03:12.000Z,63.1633,-151.3381,15,1.2,ml,9,79.1999936640005,0.4213099,0.61,ak,ak11141972,2014-01-21T21:25:23.177Z,"112km NNW of Talkeetna, Alaska",earthquake
2014-01-17T18:49:26.440Z,33.4763333,-116.5243333,8.69,0.46,ml,21,88,0.0676,0.09,ci,ci11414946,2014-01-17T19:23:36.470Z,"16km ESE of Anza, California",earthquake
2014-01-17T18:49:22.000Z,63.915,-148.8831,11.1,1.4,ml,8,118.799990496001,0.1850529,0.37,ak,ak11138413,2014-01-17T18:51:02.695Z,"7km NNE of Healy, Alaska",earthquake
2014-01-17T18:38:49.000Z,50.3997,178.9882,20,3.3,ml,8,345.599972352002,1.953836,0.89,ak,ak11141970,2014-01-21T21:25:51.725Z,"164km SW of Amatignak Island, Alaska",earthquake
2014-01-17T18:23:54.000Z,61.5951,-148.2853,20.1,0.9,ml,6,143.999988480001,0.199426,0.44,ak,ak11141969,2014-01-21T21:25:21.288Z,"35km E of Lazy Mountain, Alaska",earthquake
2014-01-17T18:19:39.900Z,37.5398,-118.8765,5.9,0.7,Md,,126,0.06288207,0.02,nc,nc72142025,2014-01-17T20:00:05.510Z,"14km SE of Mammoth Lakes, California",earthquake
2014-01-17T18:17:01.000Z,64.9705,-149.0338,18.7,1.5,ml,8,161.999987040001,0.3395632,0.2,ak,ak11138407,2014-01-17T18:23:11.467Z,"43km N of North Nenana, Alaska",earthquake
2014-01-17T18:16:57.470Z,32.2505,-115.3248333,8.44,2.75,ml,17,219,0.1693,0.29,ci,ci11414922,2014-01-18T17:40:08.000Z,"18km W of Alberto Oviedo Mota, Mexico",earthquake
2014-01-17T18:16:09.620Z,36.1536667,-118.0785,7.01,0.68,ml,7,264,0.1846,0.22,ci,ci11414930,2014-01-17T19:12:22.002Z,"50km S of Lone Pine, California",earthquake
2014-01-17T18:09:21.500Z,38.8235,-122.8455,2.3,0.6,Md,,79.2,0.00898315,0.02,nc,nc72142015,2014-01-17T18:25:04.948Z,"9km WNW of The Geysers, California",earthquake
2014-01-17T17:47:31.200Z,37.7185,-122.0007,9,1.6,Md,,126,0.05389892,0.04,nc,nc72142000,2014-01-17T20:22:02.902Z,"5km NE of Fairview, California",earthquake
2014-01-17T17:47:29.000Z,63.5166,-147.8557,0,1.8,ml,18,93.5999925120006,0.4608357,0.7,ak,ak11138375,2014-01-17T17:51:19.705Z,"56km ENE of Cantwell, Alaska",earthquake
2014-01-17T17:46:29.500Z,19.1464,-66.6925,38,2.7,Md,7,284.4,0.68271962,0.17,pr,pr14017035,2014-01-18T17:27:43.000Z,"74km N of Hatillo, Puerto Rico",earthquake
2014-01-17T17:45:48.000Z,52.1471,-173.7149,72.8,2.3,ml,6,309.599975232002,0.2667996,0.18,ak,ak11141966,2014-01-21T21:25:20.396Z,"33km E of Atka, Alaska",earthquake
2014-01-17T17:45:16.100Z,45.6951,-112.126,10.3,1.1,Md,10,115.2,0.22457882,0.08,mb,mb14101834,2014-01-23T00:44:31.465Z,"19km S of Whitehall, Montana",earthquake
2014-01-17T17:44:44.200Z,19.1098,-66.6577,33,2.8,Md,10,262.8,0.6404988,0.34,pr,pr14017028,2014-01-18T17:19:00.000Z,"70km N of Arecibo, Puerto Rico",earthquake
2014-01-17T17:43:24.100Z,19.0748,-66.6382,50,2.9,Md,6,277.2,0.60187124,0.2,pr,pr14017034,2014-01-18T17:06:33.000Z,"67km N of Arecibo, Puerto Rico",earthquake
2014-01-17T17:37:34.500Z,19.2325,-66.6293,23,2.8,Md,12,270,0.75727978,0.33,pr,pr14017009,2014-01-18T16:58:22.000Z,"84km N of Arecibo, Puerto Rico",earthquake
2014-01-17T17:35:42.000Z,61.4919,-146.5906,12.8,1.4,ml,9,122.399990208001,0.4222082,0.41,ak,ak11141965,2014-01-21T21:25:19.115Z,"42km NNW of Valdez, Alaska",earthquake
2014-01-17T17:33:00.500Z,19.066,-66.6936,45,2.6,Md,5,288,0.6054645,0.36,pr,pr14017044,2014-01-18T16:53:04.000Z,"65km NNE of Hatillo, Puerto Rico",earthquake
2014-01-17T17:25:29.100Z,19.1604,-66.6695,42,2.7,Md,4,295.2,0.69170277,0.11,pr,pr14017043,2014-01-18T16:43:11.000Z,"70km N of Arecibo, Puerto Rico",earthquake
2014-01-17T17:23:05.500Z,19.1273,-66.6796,22,3.2,Md,21,241.2,0.65487184,0.44,pr,pr14017010,2014-01-18T16:16:58.000Z,"72km N of Arecibo, Puerto Rico",earthquake
2014-01-17T17:20:53.430Z,34.1856667,-117.6371667,6.53,1.62,ml,25,41,0.05317,0.22,ci,ci11414914,2014-01-17T19:10:40.410Z,"3km NNE of San Antonio Heights, California",earthquake
